timestamp_utc,WS10M,WS50M,WD50M,T2M
2025-01-21 01:00:00,5.4,6.73,335.5,16.43
2025-01-21 02:00:00,4.91,6.22,341.6,16.38
2025-01-21 03:00:00,4.42,5.64,343.6,16.26
2025-01-21 04:00:00,3.8,4.83,342.4,16.05
2025-01-21 05:00:00,3.33,4.15,336.6,15.62
2025-01-21 06:00:00,2.85,3.48,334.3,15.49
2025-01-21 07:00:00,2.31,2.73,328.9,16.67
2025-01-21 08:00:00,2.06,2.07,308.5,17.95
2025-01-21 09:00:00,2.3,2.25,273.8,18.83
2025-01-21 10:00:00,2.28,2.26,260.3,19.42
2025-01-21 11:00:00,1.51,1.54,247.1,20.4
2025-01-21 12:00:00,0.88,0.91,252.8,21.55
2025-01-21 13:00:00,0.95,0.95,319.3,21.81
2025-01-21 14:00:00,1.81,2.04,343.8,21.75
2025-01-21 15:00:00,2.84,3.34,350.3,21.49
2025-01-21 16:00:00,3.88,4.85,356.8,20.5
2025-01-21 17:00:00,4.68,6.03,358.2,19.1
2025-01-21 18:00:00,4.92,6.3,356.1,18.63
2025-01-21 19:00:00,4.61,5.91,350.6,18.51
2025-01-21 20:00:00,4.35,5.54,343.8,18.44
2025-01-21 21:00:00,4.58,5.85,334.2,18.31
2025-01-21 22:00:00,5.25,6.73,324.9,17.84
2025-01-21 23:00:00,5.91,7.48,316.6,17.36
2025-01-22 00:00:00,6.32,7.77,310.5,17.05
2025-01-22 01:00:00,7.18,8.61,302.5,16.82
2025-01-22 02:00:00,7.91,9.48,299.9,16.74
2025-01-22 03:00:00,7.99,9.6,303.3,16.72
2025-01-22 04:00:00,7.83,9.53,314.1,16.94
2025-01-22 05:00:00,7.34,9.07,329.8,17.06
2025-01-22 06:00:00,6.22,8.03,341.2,16.96
2025-01-22 07:00:00,5.73,6.79,340.1,17.93
2025-01-22 08:00:00,5.4,5.87,335.1,18.94
2025-01-22 09:00:00,5.3,5.71,324.9,20.09
2025-01-22 10:00:00,5.68,6.15,320.7,20.91
2025-01-22 11:00:00,6.22,6.84,326.3,21.38
2025-01-22 12:00:00,6.82,7.6,333.6,21.66
2025-01-22 13:00:00,7.25,8.23,338.6,21.76
2025-01-22 14:00:00,7.39,8.52,342.1,21.72
2025-01-22 15:00:00,7.34,8.66,343.0,21.6
2025-01-22 16:00:00,7.0,8.64,341.4,21.22
2025-01-22 17:00:00,6.43,8.68,338.2,20.38
2025-01-22 18:00:00,6.49,8.74,336.2,19.9
2025-01-22 19:00:00,6.47,8.61,336.3,19.4
2025-01-22 20:00:00,6.26,8.24,339.4,18.79
2025-01-22 21:00:00,5.81,7.58,346.2,18.22
2025-01-22 22:00:00,5.33,6.91,350.1,17.65
2025-01-22 23:00:00,5.0,6.43,348.1,17.07
2025-01-23 00:00:00,5.04,6.46,343.7,16.58
2025-01-23 01:00:00,5.17,6.64,341.2,16.29
2025-01-23 02:00:00,5.29,6.82,340.3,16.15
2025-01-23 03:00:00,5.33,6.86,340.6,15.98
2025-01-23 04:00:00,5.34,6.88,339.9,15.84
2025-01-23 05:00:00,5.55,7.19,338.8,15.74
2025-01-23 06:00:00,5.77,7.48,338.9,15.72
2025-01-23 07:00:00,6.4,7.59,339.6,16.91
2025-01-23 08:00:00,7.27,8.06,339.7,17.82
2025-01-23 09:00:00,8.03,8.82,338.6,18.4
2025-01-23 10:00:00,8.62,9.43,336.4,18.84
2025-01-23 11:00:00,8.85,9.7,334.5,19.32
2025-01-23 12:00:00,8.91,9.81,333.9,19.74
2025-01-23 13:00:00,8.9,9.85,334.8,20.03
2025-01-23 14:00:00,8.67,9.67,336.5,20.18
2025-01-23 15:00:00,8.5,9.6,336.8,20.21
2025-01-23 16:00:00,7.91,9.35,336.6,19.92
2025-01-23 17:00:00,7.1,9.26,338.8,19.01
2025-01-23 18:00:00,7.35,9.68,344.1,18.81
2025-01-23 19:00:00,7.37,9.65,349.8,18.52
2025-01-23 20:00:00,7.24,9.46,354.4,18.07
2025-01-23 21:00:00,6.98,9.1,357.0,17.57
2025-01-23 22:00:00,6.53,8.52,358.7,17.04
2025-01-23 23:00:00,6.32,8.34,0.8,16.62
2025-01-24 00:00:00,6.21,8.17,1.5,16.3
2025-01-24 01:00:00,6.23,8.2,359.2,15.99
2025-01-24 02:00:00,6.33,8.32,355.8,15.74
2025-01-24 03:00:00,6.43,8.47,354.0,15.59
2025-01-24 04:00:00,6.44,8.52,355.6,15.46
2025-01-24 05:00:00,6.23,8.23,357.5,15.26
2025-01-24 06:00:00,5.98,7.88,359.6,15.05
2025-01-24 07:00:00,6.16,7.31,358.7,16.04
2025-01-24 08:00:00,6.45,7.1,354.9,16.83
2025-01-24 09:00:00,6.75,7.35,348.6,17.71
2025-01-24 10:00:00,7.47,8.13,341.7,18.75
2025-01-24 11:00:00,8.22,8.98,338.0,19.64
2025-01-24 12:00:00,8.88,9.78,334.3,20.17
2025-01-24 13:00:00,9.4,10.43,330.9,20.4
2025-01-24 14:00:00,9.81,10.99,329.4,20.4
2025-01-24 15:00:00,9.93,11.25,329.1,20.13
2025-01-24 16:00:00,9.42,10.98,328.6,19.48
2025-01-24 17:00:00,8.57,10.5,327.6,18.59
2025-01-24 18:00:00,8.2,10.18,331.5,18.24
2025-01-24 19:00:00,7.64,9.63,339.2,17.94
2025-01-24 20:00:00,6.96,8.9,347.3,17.41
2025-01-24 21:00:00,6.24,8.08,354.7,16.75
2025-01-24 22:00:00,5.76,7.51,0.2,16.26
2025-01-24 23:00:00,5.36,6.93,3.3,15.95
2025-01-25 00:00:00,4.87,6.2,4.4,15.63
2025-01-25 01:00:00,4.55,5.74,1.9,15.38
2025-01-25 02:00:00,4.31,5.41,356.7,15.17
2025-01-25 03:00:00,4.16,5.21,349.6,14.99
2025-01-25 04:00:00,3.98,4.96,345.5,14.84
2025-01-25 05:00:00,3.8,4.73,343.0,14.7
2025-01-25 06:00:00,3.61,4.49,341.8,14.66
2025-01-25 07:00:00,3.36,4.0,336.8,16.03
2025-01-25 08:00:00,3.62,3.9,325.1,17.4
2025-01-25 09:00:00,4.06,4.29,315.0,18.64
2025-01-25 10:00:00,4.37,4.6,315.2,19.82
2025-01-25 11:00:00,4.3,4.62,320.4,20.17
2025-01-25 12:00:00,4.36,4.82,322.7,20.22
2025-01-25 13:00:00,4.66,5.22,322.3,20.36
2025-01-25 14:00:00,5.41,6.16,318.4,20.64
2025-01-25 15:00:00,6.05,6.99,318.7,20.6
2025-01-25 16:00:00,5.63,7.02,321.7,20.03
2025-01-25 17:00:00,5.29,7.05,322.2,19.14
2025-01-25 18:00:00,5.5,7.27,321.3,18.87
2025-01-25 19:00:00,5.78,7.58,324.4,18.62
2025-01-25 20:00:00,5.88,7.62,330.5,18.32
2025-01-25 21:00:00,5.78,7.49,335.4,17.74
2025-01-25 22:00:00,5.67,7.31,336.4,17.14
2025-01-25 23:00:00,5.49,7.04,335.0,16.72
2025-01-26 00:00:00,5.28,6.75,331.3,16.3
2025-01-26 01:00:00,5.27,6.71,326.7,15.78
2025-01-26 02:00:00,5.34,6.8,324.0,15.48
2025-01-26 03:00:00,5.53,7.03,319.2,15.3
2025-01-26 04:00:00,5.82,7.38,314.3,15.19
2025-01-26 05:00:00,5.97,7.55,311.4,15.09
2025-01-26 06:00:00,6.1,7.68,309.7,15.11
2025-01-26 07:00:00,6.59,7.53,311.3,16.42
2025-01-26 08:00:00,6.57,7.18,318.0,17.8
2025-01-26 09:00:00,6.32,6.86,328.0,19.19
2025-01-26 10:00:00,6.11,6.66,327.8,20.38
2025-01-26 11:00:00,6.11,6.79,323.0,21.16
2025-01-26 12:00:00,6.44,7.29,320.7,21.48
2025-01-26 13:00:00,6.77,7.83,324.3,21.56
2025-01-26 14:00:00,6.95,8.19,332.1,21.53
2025-01-26 15:00:00,7.11,8.49,339.6,21.35
2025-01-26 16:00:00,6.6,8.29,345.4,20.74
2025-01-26 17:00:00,5.84,8.11,345.7,19.5
2025-01-26 18:00:00,5.87,8.02,345.2,19.04
2025-01-26 19:00:00,5.69,7.57,345.9,18.53
2025-01-26 20:00:00,5.38,7.02,346.2,17.96
2025-01-26 21:00:00,5.22,6.75,347.1,17.42
2025-01-26 22:00:00,4.91,6.28,346.7,16.87
2025-01-26 23:00:00,4.55,5.79,347.8,16.27
2025-01-27 00:00:00,4.36,5.54,349.4,15.77
2025-01-27 01:00:00,4.35,5.54,349.3,15.42
2025-01-27 02:00:00,4.42,5.63,347.3,15.07
2025-01-27 03:00:00,4.62,5.95,344.7,14.82
2025-01-27 04:00:00,4.95,6.39,343.2,14.78
2025-01-27 05:00:00,5.18,6.71,342.3,14.6
2025-01-27 06:00:00,5.48,7.06,341.4,14.41
2025-01-27 07:00:00,6.24,7.23,340.0,15.51
2025-01-27 08:00:00,6.95,7.61,338.7,16.62
2025-01-27 09:00:00,7.54,8.22,340.7,17.99
2025-01-27 10:00:00,7.78,8.5,338.8,19.34
2025-01-27 11:00:00,7.99,8.8,333.0,20.36
2025-01-27 12:00:00,8.42,9.42,327.2,20.94
2025-01-27 13:00:00,8.92,10.12,324.2,21.22
2025-01-27 14:00:00,9.3,10.67,322.9,21.2
2025-01-27 15:00:00,9.42,10.9,322.1,20.92
2025-01-27 16:00:00,9.18,10.85,319.7,20.2
2025-01-27 17:00:00,8.39,10.35,318.4,19.02
2025-01-27 18:00:00,8.07,9.96,321.5,18.34
2025-01-27 19:00:00,7.7,9.51,330.0,17.86
2025-01-27 20:00:00,7.23,8.92,341.6,17.47
2025-01-27 21:00:00,6.72,8.35,348.7,16.88
2025-01-27 22:00:00,6.04,7.67,354.7,16.22
2025-01-27 23:00:00,5.24,6.72,357.3,15.75
2025-01-28 00:00:00,4.58,5.78,352.2,15.35
2025-01-28 01:00:00,4.15,5.23,339.6,15.19
2025-01-28 02:00:00,4.03,5.13,329.2,15.22
2025-01-28 03:00:00,4.17,5.32,323.6,15.12
2025-01-28 04:00:00,4.21,5.39,324.7,15.01
2025-01-28 05:00:00,4.03,5.16,328.1,14.94
2025-01-28 06:00:00,3.84,4.92,331.7,14.98
2025-01-28 07:00:00,3.83,4.51,334.1,16.18
2025-01-28 08:00:00,3.78,4.04,325.7,17.3
2025-01-28 09:00:00,3.81,3.96,311.8,18.43
2025-01-28 10:00:00,4.07,4.21,302.5,19.32
2025-01-28 11:00:00,4.25,4.42,302.0,19.87
2025-01-28 12:00:00,4.16,4.37,305.4,20.28
2025-01-28 13:00:00,4.02,4.26,312.9,20.55
2025-01-28 14:00:00,4.02,4.33,320.9,20.54
2025-01-28 15:00:00,4.16,4.53,326.1,20.29
2025-01-28 16:00:00,4.09,4.87,328.6,19.67
2025-01-28 17:00:00,4.32,5.58,328.5,18.45
2025-01-28 18:00:00,5.09,6.68,328.1,18.2
2025-01-28 19:00:00,5.83,7.65,327.2,18.15
2025-01-28 20:00:00,6.45,8.3,324.6,17.74
2025-01-28 21:00:00,6.76,8.43,324.8,17.25
2025-01-28 22:00:00,6.61,8.09,327.1,16.77
2025-01-28 23:00:00,6.74,8.23,328.3,16.37
2025-01-29 00:00:00,6.96,8.47,328.5,16.05
2025-01-29 01:00:00,7.19,8.7,329.3,15.8
2025-01-29 02:00:00,7.34,8.87,330.3,15.55
2025-01-29 03:00:00,7.33,8.86,331.5,15.35
2025-01-29 04:00:00,7.17,8.68,332.3,15.17
2025-01-29 05:00:00,7.08,8.6,333.5,15.05
2025-01-29 06:00:00,7.04,8.54,334.9,15.03
2025-01-29 07:00:00,7.36,8.4,335.5,15.95
2025-01-29 08:00:00,7.6,8.34,336.7,17.34
2025-01-29 09:00:00,7.52,8.24,337.3,18.96
2025-01-29 10:00:00,7.15,8.11,336.9,20.42
2025-01-29 11:00:00,6.78,7.9,334.2,21.53
2025-01-29 12:00:00,6.4,7.72,330.3,22.24
2025-01-29 13:00:00,6.14,7.74,326.8,22.62
2025-01-29 14:00:00,6.1,7.94,324.1,22.69
2025-01-29 15:00:00,6.31,8.37,321.7,22.47
2025-01-29 16:00:00,6.28,8.78,318.6,21.67
2025-01-29 17:00:00,6.36,9.14,320.7,20.28
2025-01-29 18:00:00,6.15,8.37,325.0,19.45
2025-01-29 19:00:00,5.79,7.61,327.4,18.62
2025-01-29 20:00:00,5.53,7.09,330.2,17.81
2025-01-29 21:00:00,5.35,6.78,333.5,17.11
2025-01-29 22:00:00,5.24,6.62,336.5,16.55
2025-01-29 23:00:00,4.92,6.25,338.4,16.11
2025-01-30 00:00:00,4.47,5.72,341.3,15.86
2025-01-30 01:00:00,3.93,5.01,343.3,15.76
2025-01-30 02:00:00,3.29,4.11,339.1,15.84
2025-01-30 03:00:00,2.92,3.69,321.4,15.99
2025-01-30 04:00:00,3.24,4.19,301.2,16.09
2025-01-30 05:00:00,3.88,4.94,290.1,15.96
2025-01-30 06:00:00,3.81,4.73,290.2,15.68
2025-01-30 07:00:00,3.65,4.19,288.8,16.7
2025-01-30 08:00:00,3.39,3.37,282.3,17.79
2025-01-30 09:00:00,1.83,1.73,254.3,18.84
2025-01-30 10:00:00,1.64,1.8,214.6,20.16
2025-01-30 11:00:00,1.51,1.91,200.9,21.28
2025-01-30 12:00:00,0.91,1.33,182.6,22.02
2025-01-30 13:00:00,0.8,1.04,137.7,22.57
2025-01-30 14:00:00,1.27,1.45,92.8,22.75
2025-01-30 15:00:00,1.96,2.4,74.3,22.39
2025-01-30 16:00:00,2.52,3.8,64.2,21.35
2025-01-30 17:00:00,2.69,4.07,60.9,19.95
2025-01-30 18:00:00,2.18,3.15,55.2,19.79
2025-01-30 19:00:00,1.45,2.01,41.8,19.95
2025-01-30 20:00:00,1.11,1.4,352.2,19.89
2025-01-30 21:00:00,2.3,2.9,310.7,19.02
2025-01-30 22:00:00,3.87,4.96,308.9,18.25
2025-01-30 23:00:00,5.17,6.66,318.4,17.8
2025-01-31 00:00:00,6.19,8.03,326.7,17.41
2025-01-31 01:00:00,7.01,8.97,325.6,16.89
2025-01-31 02:00:00,7.79,9.59,321.5,16.33
2025-01-31 03:00:00,8.35,10.01,321.2,15.76
2025-01-31 04:00:00,8.06,9.7,328.7,15.49
2025-01-31 05:00:00,7.62,9.39,336.7,15.46
2025-01-31 06:00:00,7.33,9.13,339.6,15.49
2025-01-31 07:00:00,7.92,9.07,341.2,16.43
2025-01-31 08:00:00,8.45,9.4,341.3,17.71
2025-01-31 09:00:00,9.11,10.13,341.0,18.99
2025-01-31 10:00:00,9.38,10.51,338.3,20.16
2025-01-31 11:00:00,9.62,10.91,335.5,20.98
2025-01-31 12:00:00,9.81,11.21,332.5,21.33
2025-01-31 13:00:00,10.0,11.46,330.2,21.38
2025-01-31 14:00:00,10.2,11.75,330.1,21.2
2025-01-31 15:00:00,10.24,11.86,331.0,20.84
2025-01-31 16:00:00,9.74,11.4,331.5,20.15
2025-01-31 17:00:00,8.73,10.76,331.6,19.13
2025-01-31 18:00:00,8.66,10.8,338.3,18.74
2025-01-31 19:00:00,8.18,10.25,347.3,18.22
2025-01-31 20:00:00,7.42,9.41,352.8,17.51
2025-01-31 21:00:00,6.93,8.86,351.5,16.79
2025-01-31 22:00:00,6.81,8.75,351.7,16.21
2025-01-31 23:00:00,6.89,8.8,350.9,15.76
2025-02-01 00:00:00,7.24,9.14,351.9,15.52
2025-02-01 01:00:00,7.26,9.16,352.3,15.14
2025-02-01 02:00:00,7.49,9.4,350.0,14.8
2025-02-01 03:00:00,7.87,9.77,350.8,14.52
2025-02-01 04:00:00,7.82,9.73,353.5,14.26
2025-02-01 05:00:00,7.65,9.58,358.1,14.12
2025-02-01 06:00:00,7.22,9.14,0.1,14.04
2025-02-01 07:00:00,7.28,8.32,3.3,15.04
2025-02-01 08:00:00,6.63,7.31,6.0,16.26
2025-02-01 09:00:00,6.51,7.18,2.5,17.92
2025-02-01 10:00:00,6.67,7.43,0.8,19.55
2025-02-01 11:00:00,6.68,7.68,354.5,20.89
2025-02-01 12:00:00,7.08,8.39,346.7,21.74
2025-02-01 13:00:00,7.61,9.2,343.8,22.18
2025-02-01 14:00:00,7.9,9.66,340.0,22.2
2025-02-01 15:00:00,8.46,10.25,334.0,21.69
2025-02-01 16:00:00,9.02,10.76,330.9,20.71
2025-02-01 17:00:00,8.9,10.67,331.6,19.72
2025-02-01 18:00:00,8.59,10.25,334.8,19.24
2025-02-01 19:00:00,7.94,9.53,340.1,18.84
2025-02-01 20:00:00,7.42,8.99,347.4,18.43
2025-02-01 21:00:00,6.77,8.24,350.1,17.87
2025-02-01 22:00:00,6.19,7.74,350.3,16.91
2025-02-01 23:00:00,5.54,7.04,354.0,16.06
2025-02-02 00:00:00,4.88,6.2,349.2,15.5
2025-02-02 01:00:00,4.53,5.74,339.8,15.27
2025-02-02 02:00:00,4.39,5.57,333.3,15.15
2025-02-02 03:00:00,4.47,5.68,329.6,15.1
2025-02-02 04:00:00,4.09,5.27,330.6,14.9
2025-02-02 05:00:00,3.64,4.71,327.7,14.78
2025-02-02 06:00:00,2.92,3.82,324.6,15.05
2025-02-02 07:00:00,2.93,3.4,302.5,16.04
2025-02-02 08:00:00,3.58,3.73,283.5,16.83
2025-02-02 09:00:00,3.15,3.26,267.9,17.44
2025-02-02 10:00:00,2.68,2.75,266.5,18.71
2025-02-02 11:00:00,1.18,1.2,266.2,19.74
2025-02-02 12:00:00,0.91,0.85,301.1,20.5
2025-02-02 13:00:00,0.91,0.83,358.6,20.87
2025-02-02 14:00:00,1.52,1.58,353.1,21.07
2025-02-02 15:00:00,2.53,2.82,12.9,20.9
2025-02-02 16:00:00,3.5,4.12,14.3,20.07
2025-02-02 17:00:00,4.14,5.32,12.9,18.47
2025-02-02 18:00:00,3.73,4.65,15.4,17.89
2025-02-02 19:00:00,2.84,3.37,353.7,17.77
2025-02-02 20:00:00,2.74,3.26,329.6,17.67
2025-02-02 21:00:00,3.33,4.06,305.9,17.5
2025-02-02 22:00:00,3.63,4.45,293.5,17.27
2025-02-02 23:00:00,3.81,4.65,285.2,16.92
2025-02-03 00:00:00,3.72,4.5,285.2,16.66
2025-02-03 01:00:00,3.5,4.2,289.8,16.54
2025-02-03 02:00:00,2.86,3.35,298.6,16.65
2025-02-03 03:00:00,1.44,1.61,309.7,17.09
2025-02-03 04:00:00,0.46,0.49,325.0,17.41
2025-02-03 05:00:00,0.53,0.58,279.0,17.49
2025-02-03 06:00:00,1.04,1.15,282.1,17.42
2025-02-03 07:00:00,1.01,1.14,314.6,17.65
2025-02-03 08:00:00,1.25,1.31,1.7,18.5
2025-02-03 09:00:00,1.29,1.23,15.6,19.44
2025-02-03 10:00:00,1.08,1.07,352.5,20.62
2025-02-03 11:00:00,1.18,1.33,357.4,21.41
2025-02-03 12:00:00,1.5,1.79,6.1,21.76
2025-02-03 13:00:00,1.59,1.95,12.5,21.96
2025-02-03 14:00:00,1.5,1.88,2.7,21.85
2025-02-03 15:00:00,1.64,2.16,348.5,21.69
2025-02-03 16:00:00,1.64,2.53,342.1,20.97
2025-02-03 17:00:00,2.03,3.0,340.1,20.29
2025-02-03 18:00:00,2.02,2.91,334.1,20.14
2025-02-03 19:00:00,2.11,2.95,318.2,19.91
2025-02-03 20:00:00,2.59,3.43,306.5,19.49
2025-02-03 21:00:00,2.84,3.7,306.4,19.09
2025-02-03 22:00:00,3.52,4.48,313.7,18.68
2025-02-03 23:00:00,4.35,5.46,321.2,18.21
2025-02-04 00:00:00,4.4,5.51,330.9,17.81
2025-02-04 01:00:00,4.18,5.14,332.9,17.31
2025-02-04 02:00:00,4.1,5.02,325.7,16.88
2025-02-04 03:00:00,4.13,5.07,320.7,16.53
2025-02-04 04:00:00,4.11,5.01,319.4,16.15
2025-02-04 05:00:00,4.04,4.9,319.6,15.68
2025-02-04 06:00:00,4.31,5.27,316.8,15.46
2025-02-04 07:00:00,4.77,5.59,316.0,16.79
2025-02-04 08:00:00,4.95,5.3,323.7,17.92
2025-02-04 09:00:00,4.77,5.01,324.7,19.02
2025-02-04 10:00:00,4.6,4.85,323.1,20.16
2025-02-04 11:00:00,4.39,4.78,330.8,21.18
2025-02-04 12:00:00,4.63,5.35,341.9,21.69
2025-02-04 13:00:00,5.07,5.95,354.5,21.77
2025-02-04 14:00:00,5.65,6.67,357.4,21.61
2025-02-04 15:00:00,6.17,7.43,358.5,21.4
2025-02-04 16:00:00,5.92,7.64,357.7,20.86
2025-02-04 17:00:00,5.36,7.63,354.5,19.5
2025-02-04 18:00:00,5.49,7.58,348.6,19.27
2025-02-04 19:00:00,5.43,7.28,344.1,18.86
2025-02-04 20:00:00,5.22,6.85,340.4,18.26
2025-02-04 21:00:00,5.16,6.71,338.3,17.82
2025-02-04 22:00:00,5.24,6.79,337.5,17.45
2025-02-04 23:00:00,5.57,7.19,336.4,17.09
2025-02-05 00:00:00,6.0,7.67,335.3,16.83
2025-02-05 01:00:00,6.28,8.02,333.3,16.44
2025-02-05 02:00:00,6.81,8.66,332.0,16.04
2025-02-05 03:00:00,6.98,8.89,335.0,15.65
2025-02-05 04:00:00,7.27,9.26,338.1,15.39
2025-02-05 05:00:00,7.85,9.65,340.9,15.61
2025-02-05 06:00:00,7.49,9.12,345.9,15.55
2025-02-05 07:00:00,7.62,8.73,346.6,15.86
2025-02-05 08:00:00,8.07,8.98,343.8,16.45
2025-02-05 09:00:00,8.16,8.99,338.8,17.22
2025-02-05 10:00:00,7.95,8.74,334.7,17.91
2025-02-05 11:00:00,7.61,8.39,335.1,18.01
2025-02-05 12:00:00,7.37,8.16,336.3,18.26
2025-02-05 13:00:00,7.2,8.0,336.6,18.79
2025-02-05 14:00:00,7.42,8.32,338.7,19.33
2025-02-05 15:00:00,7.15,8.1,339.6,19.42
2025-02-05 16:00:00,6.31,7.45,339.5,19.23
2025-02-05 17:00:00,5.19,6.84,333.3,18.47
2025-02-05 18:00:00,5.06,6.73,321.7,18.21
2025-02-05 19:00:00,5.6,7.45,312.3,17.9
2025-02-05 20:00:00,6.32,8.26,309.0,17.49
2025-02-05 21:00:00,6.97,9.03,313.4,17.11
2025-02-05 22:00:00,7.93,10.12,320.3,16.75
2025-02-05 23:00:00,8.62,10.74,323.9,16.26
2025-02-06 00:00:00,8.91,11.08,325.9,15.69
2025-02-06 01:00:00,9.46,11.64,327.3,15.16
2025-02-06 02:00:00,9.89,12.14,327.9,14.74
2025-02-06 03:00:00,9.9,12.17,328.2,14.34
2025-02-06 04:00:00,9.37,11.65,327.7,14.04
2025-02-06 05:00:00,8.65,10.89,325.2,13.84
2025-02-06 06:00:00,8.35,10.51,321.6,13.8
2025-02-06 07:00:00,8.99,10.54,318.6,14.5
2025-02-06 08:00:00,10.1,11.66,323.2,15.38
2025-02-06 09:00:00,10.38,11.82,327.0,16.08
2025-02-06 10:00:00,10.14,11.49,329.9,16.69
2025-02-06 11:00:00,9.72,10.97,331.2,17.29
2025-02-06 12:00:00,9.37,10.53,334.3,17.63
2025-02-06 13:00:00,9.25,10.39,334.3,18.15
2025-02-06 14:00:00,9.23,10.41,335.5,18.35
2025-02-06 15:00:00,9.31,10.57,336.5,18.17
2025-02-06 16:00:00,9.15,10.61,337.0,17.78
2025-02-06 17:00:00,8.56,10.61,337.4,17.03
2025-02-06 18:00:00,8.65,10.86,336.5,16.64
2025-02-06 19:00:00,9.0,11.23,336.8,16.23
2025-02-06 20:00:00,9.22,11.38,339.6,15.63
2025-02-06 21:00:00,9.27,11.36,344.3,14.93
2025-02-06 22:00:00,9.12,11.1,347.3,14.22
2025-02-06 23:00:00,8.94,10.82,348.5,13.67
2025-02-07 00:00:00,8.85,10.53,348.8,13.4
2025-02-07 01:00:00,8.59,10.17,349.9,13.19
2025-02-07 02:00:00,8.15,9.7,350.8,13.02
2025-02-07 03:00:00,7.57,9.22,350.6,12.84
2025-02-07 04:00:00,7.1,8.84,350.4,12.69
2025-02-07 05:00:00,6.79,8.62,351.6,12.54
2025-02-07 06:00:00,6.61,8.46,352.3,12.52
2025-02-07 07:00:00,6.98,8.08,352.5,13.4
2025-02-07 08:00:00,7.27,8.11,351.4,14.22
2025-02-07 09:00:00,7.34,8.11,348.4,15.03
2025-02-07 10:00:00,7.4,8.09,344.4,15.81
2025-02-07 11:00:00,7.57,8.26,340.8,16.44
2025-02-07 12:00:00,7.79,8.48,338.2,16.84
2025-02-07 13:00:00,7.98,8.7,336.0,17.05
2025-02-07 14:00:00,8.13,8.91,335.4,17.06
2025-02-07 15:00:00,8.08,8.93,336.7,16.92
2025-02-07 16:00:00,7.68,8.71,338.8,16.57
2025-02-07 17:00:00,6.77,8.61,343.7,15.82
2025-02-07 18:00:00,6.58,8.56,350.2,15.51
2025-02-07 19:00:00,6.39,8.36,355.5,15.27
2025-02-07 20:00:00,6.15,8.06,0.1,14.95
2025-02-07 21:00:00,5.99,7.84,3.4,14.53
2025-02-07 22:00:00,6.12,8.01,4.3,14.08
2025-02-07 23:00:00,6.45,8.44,3.5,13.72
2025-02-08 00:00:00,6.78,8.86,2.1,13.47
2025-02-08 01:00:00,7.01,9.11,1.5,13.26
2025-02-08 02:00:00,6.95,9.02,1.1,12.99
2025-02-08 03:00:00,6.77,8.76,1.0,12.78
2025-02-08 04:00:00,6.6,8.47,1.6,12.61
2025-02-08 05:00:00,6.35,8.27,2.1,12.34
2025-02-08 06:00:00,6.34,8.15,3.6,12.47
2025-02-08 07:00:00,6.96,7.93,4.1,13.41
2025-02-08 08:00:00,7.12,7.84,0.7,14.04
2025-02-08 09:00:00,7.09,7.74,353.5,14.68
2025-02-08 10:00:00,7.07,7.63,344.8,15.38
2025-02-08 11:00:00,7.35,7.88,337.1,16.0
2025-02-08 12:00:00,7.96,8.54,331.3,16.61
2025-02-08 13:00:00,8.61,9.29,327.6,17.07
2025-02-08 14:00:00,9.09,9.88,324.8,17.27
2025-02-08 15:00:00,9.34,10.27,323.3,17.12
2025-02-08 16:00:00,9.26,10.46,322.6,16.62
2025-02-08 17:00:00,8.91,10.73,323.3,15.92
2025-02-08 18:00:00,8.67,10.64,329.9,15.83
2025-02-08 19:00:00,8.24,10.28,340.3,15.64
2025-02-08 20:00:00,8.09,10.21,349.3,15.35
2025-02-08 21:00:00,7.96,10.0,356.4,14.89
2025-02-08 22:00:00,7.55,9.54,359.6,14.29
2025-02-08 23:00:00,7.15,9.13,0.8,13.85
2025-02-09 00:00:00,6.81,8.8,0.2,13.52
2025-02-09 01:00:00,6.65,8.62,357.7,13.25
2025-02-09 02:00:00,6.61,8.56,355.6,13.05
2025-02-09 03:00:00,6.48,8.4,355.0,12.87
2025-02-09 04:00:00,6.3,8.19,355.4,12.77
2025-02-09 05:00:00,6.15,7.98,354.9,12.71
2025-02-09 06:00:00,6.16,7.96,350.8,12.84
2025-02-09 07:00:00,6.91,8.0,347.4,13.96
2025-02-09 08:00:00,7.47,8.24,345.2,14.73
2025-02-09 09:00:00,7.77,8.45,341.4,15.49
2025-02-09 10:00:00,7.99,8.69,336.4,16.19
2025-02-09 11:00:00,8.04,8.75,334.8,16.64
2025-02-09 12:00:00,7.9,8.61,335.4,16.92
2025-02-09 13:00:00,7.78,8.53,336.9,17.14
2025-02-09 14:00:00,7.68,8.48,339.7,17.37
2025-02-09 15:00:00,7.56,8.4,343.5,17.42
2025-02-09 16:00:00,7.24,8.27,347.4,17.15
2025-02-09 17:00:00,6.61,8.4,350.3,16.55
2025-02-09 18:00:00,6.77,8.84,350.2,16.2
2025-02-09 19:00:00,6.79,8.93,348.8,15.91
2025-02-09 20:00:00,6.62,8.7,346.6,15.59
2025-02-09 21:00:00,6.27,8.25,343.4,15.24
2025-02-09 22:00:00,6.02,7.9,339.3,14.9
2025-02-09 23:00:00,6.03,7.91,336.3,14.63
2025-02-10 00:00:00,6.11,8.01,336.0,14.41
2025-02-10 01:00:00,6.05,7.95,338.6,14.18
