timestamp_utc,allsky_sfc_sw_dwn,allsky_sfc_sw_dni,t2m_benban,clrsky_sfc_sw_dwn,ws10m,ws50m,wd50m,t2m_suez,hour_of_day,month,day_of_year,ws100m
2025-01-10 18:00:00,0.0,0.0,14.12,0.0,4.95,6.37,293.4,18.57,18,1,10,7.01913558813401
2025-01-10 19:00:00,0.0,0.0,13.34,0.0,4.85,6.19,287.8,17.8,19,1,10,6.82079266727622
2025-01-10 20:00:00,0.0,0.0,12.64,0.0,4.66,5.9,287.1,17.17,20,1,10,6.501240183672003
2025-01-10 21:00:00,0.0,0.0,12.04,0.0,4.47,5.61,289.4,16.67,21,1,10,6.181687700067786
2025-01-10 22:00:00,0.0,0.0,11.78,0.0,4.33,5.42,292.4,16.28,22,1,10,5.97232572805123
2025-01-10 23:00:00,0.0,0.0,11.44,0.0,4.56,5.72,300.6,16.16,23,1,10,6.302897262814213
2025-01-11 00:00:00,0.0,0.0,10.99,0.0,4.98,6.31,310.6,16.08,0,1,11,6.953021281181413
2025-01-11 01:00:00,0.0,0.0,10.41,0.0,5.37,6.87,320.1,15.97,1,1,11,7.570088146072315
2025-01-11 02:00:00,0.0,0.0,9.88,0.0,5.72,7.42,327.8,15.95,2,1,11,8.176135959804451
2025-01-11 03:00:00,0.0,0.0,9.53,0.0,5.94,7.76,332.6,15.85,3,1,11,8.550783699202498
2025-01-11 04:00:00,0.0,0.0,9.24,0.0,5.87,7.7,335.4,15.69,4,1,11,8.484669392249902
2025-01-11 05:00:00,0.0,0.0,8.95,0.0,5.61,7.34,336.3,15.44,5,1,11,8.087983550534322
2025-01-11 06:00:00,4.5,0.0,8.78,4.53,5.28,6.87,337.1,15.22,6,1,11,7.570088146072315
2025-01-11 07:00:00,111.75,138.59,10.39,115.4,5.17,6.34,338.1,16.08,7,1,11,6.986078434657712
2025-01-11 08:00:00,303.12,364.22,13.12,318.25,5.57,6.16,340.9,16.76,8,1,11,6.787735513799922
2025-01-11 09:00:00,482.58,467.78,16.56,507.25,5.71,6.17,341.2,17.31,9,1,11,6.798754564958688
2025-01-11 10:00:00,636.55,625.22,18.87,646.1,5.79,6.2,337.1,17.9,10,1,11,6.831811718434986
2025-01-11 11:00:00,720.55,732.09,20.32,727.12,6.0,6.42,334.0,18.53,11,1,11,7.0742308439278405
2025-01-11 12:00:00,720.33,730.41,21.27,723.85,6.36,6.87,333.7,19.04,12,1,11,7.570088146072315
2025-01-11 13:00:00,647.58,707.86,21.73,647.9,6.74,7.34,334.9,19.46,13,1,11,8.087983550534322
2025-01-11 14:00:00,504.75,624.38,21.58,505.17,7.01,7.74,337.5,19.7,14,1,11,8.528745596884967
2025-01-11 15:00:00,312.67,477.13,20.8,313.08,7.18,8.04,340.7,19.85,15,1,11,8.859317131647948
2025-01-11 16:00:00,115.1,200.48,18.86,115.28,6.68,8.1,343.5,19.52,16,1,11,8.925431438600546
2025-01-11 17:00:00,0.0,0.0,15.59,0.0,6.08,7.99,345.4,18.63,17,1,11,8.80422187585412
2025-01-11 18:00:00,0.0,0.0,14.65,0.0,5.67,7.43,347.2,18.36,18,1,11,8.187155010963217
2025-01-11 19:00:00,0.0,0.0,13.86,0.0,5.18,6.69,347.4,18.07,19,1,11,7.371745225214526
2025-01-11 20:00:00,0.0,0.0,13.04,0.0,4.69,5.95,345.6,17.78,20,1,11,6.556335439465833
2025-01-11 21:00:00,0.0,0.0,12.3,0.0,4.35,5.43,341.5,17.47,21,1,11,5.983344779209996
2025-01-11 22:00:00,0.0,0.0,11.62,0.0,4.36,5.41,337.7,17.13,22,1,11,5.961306676892463
2025-01-11 23:00:00,0.0,0.0,11.05,0.0,4.59,5.74,336.2,16.79,23,1,11,6.324935365131745
2025-01-12 00:00:00,0.0,0.0,10.53,0.0,4.73,5.94,335.8,16.51,0,1,12,6.545316388307068
2025-01-12 01:00:00,0.0,0.0,10.02,0.0,4.73,5.94,336.2,16.3,1,1,12,6.545316388307068
2025-01-12 02:00:00,0.0,0.0,9.52,0.0,4.77,6.0,336.9,16.1,2,1,12,6.6114306952596635
2025-01-12 03:00:00,0.0,0.0,9.12,0.0,4.8,6.05,340.3,15.94,3,1,12,6.666525951053495
2025-01-12 04:00:00,0.0,0.0,8.74,0.0,4.55,5.73,346.7,15.82,4,1,12,6.31391631397298
2025-01-12 05:00:00,0.0,0.0,8.34,0.0,4.1,5.09,351.1,15.7,5,1,12,5.608697039811948
2025-01-12 06:00:00,4.78,3.17,8.09,4.78,3.56,4.36,351.0,15.66,6,1,12,4.804306305222023
2025-01-12 07:00:00,130.57,326.29,9.83,130.88,2.94,3.65,351.6,16.62,7,1,12,4.021953672949629
2025-01-12 08:00:00,346.92,626.02,12.6,347.45,2.77,3.01,358.7,17.98,8,1,12,3.316734398788598
2025-01-12 09:00:00,539.33,777.85,16.05,539.83,2.37,2.54,5.2,19.1,9,1,12,2.7988389943265912
2025-01-12 10:00:00,678.15,850.5,19.05,678.6,2.1,2.23,356.7,20.06,10,1,12,2.457248408404842
2025-01-12 11:00:00,737.65,804.09,20.65,738.03,2.07,2.15,343.0,20.69,11,1,12,2.369095999134713
2025-01-12 12:00:00,736.85,809.51,21.67,737.17,2.17,2.23,327.4,21.06,12,1,12,2.457248408404842
2025-01-12 13:00:00,662.58,776.63,22.28,662.83,2.46,2.54,313.9,21.25,13,1,12,2.7988389943265912
2025-01-12 14:00:00,514.65,675.4,22.41,522.58,2.96,3.09,304.7,21.21,14,1,12,3.404886808058727
2025-01-12 15:00:00,319.83,504.96,21.93,329.9,3.52,3.75,304.0,20.88,15,1,12,4.13214418453729
2025-01-12 16:00:00,121.18,249.61,19.31,125.95,3.5,4.23,314.8,19.94,16,1,12,4.661058640158063
2025-01-12 17:00:00,0.0,0.0,16.33,0.0,3.67,4.56,334.7,18.69,17,1,12,5.024687328397344
2025-01-12 18:00:00,0.0,0.0,15.14,0.0,3.78,4.65,350.7,18.33,18,1,12,5.12385878882624
2025-01-12 19:00:00,0.0,0.0,14.2,0.0,3.5,4.25,357.7,18.13,19,1,12,4.683096742475596
2025-01-12 20:00:00,0.0,0.0,13.45,0.0,2.9,3.43,354.7,18.09,20,1,12,3.779534547456775
2025-01-12 21:00:00,0.0,0.0,12.81,0.0,2.38,2.77,339.1,18.07,21,1,12,3.0522771709782117
2025-01-12 22:00:00,0.0,0.0,12.14,0.0,2.32,2.69,318.6,17.85,22,1,12,2.964124761708083
2025-01-12 23:00:00,0.0,0.0,11.43,0.0,2.52,2.95,306.2,17.5,23,1,12,3.2506200918360015
2025-01-13 00:00:00,0.0,0.0,10.73,0.0,2.72,3.19,301.8,17.18,0,1,13,3.515077319646388
2025-01-13 01:00:00,0.0,0.0,10.08,0.0,2.69,3.15,303.1,16.93,1,1,13,3.4710011150113234
2025-01-13 02:00:00,0.0,0.0,9.61,0.0,2.45,2.85,307.2,16.8,2,1,13,3.1404295802483406
2025-01-13 03:00:00,0.0,0.0,9.1,0.0,1.97,2.24,314.8,16.83,3,1,13,2.468267459563608
2025-01-13 04:00:00,0.0,0.0,8.65,0.0,1.33,1.49,319.4,16.99,4,1,13,1.6418386226561499
2025-01-13 05:00:00,0.0,0.0,8.16,0.0,0.59,0.62,346.9,17.28,5,1,13,0.6831811718434986
2025-01-13 06:00:00,5.2,14.43,7.84,5.2,0.07,0.13,116.6,17.41,6,1,13,0.1432476650639594
2025-01-13 07:00:00,141.55,471.08,10.56,142.3,0.51,0.6,212.1,17.94,7,1,13,0.6611430695259664
2025-01-13 08:00:00,360.98,743.97,13.18,362.35,0.82,0.89,213.5,18.99,8,1,13,0.9806955531301835
2025-01-13 09:00:00,551.67,871.76,16.49,553.22,1.34,1.53,186.8,20.07,9,1,13,1.6859148272912143
2025-01-13 10:00:00,689.75,926.83,20.43,691.4,1.7,1.95,180.9,21.2,10,1,13,2.1487149759593906
2025-01-13 11:00:00,746.08,851.81,22.91,747.75,1.42,1.72,178.7,21.93,11,1,13,1.8952767993077704
2025-01-13 12:00:00,744.67,850.04,24.52,746.35,1.0,1.36,168.1,22.25,12,1,13,1.4985909575921905
2025-01-13 13:00:00,670.6,805.96,25.52,671.15,0.68,0.95,146.6,22.42,13,1,13,1.04680986008278
2025-01-13 14:00:00,527.55,725.95,25.86,529.58,0.52,0.63,108.4,22.42,14,1,13,0.6942002230022647
2025-01-13 15:00:00,332.4,576.98,25.46,335.2,0.64,0.68,58.2,22.15,15,1,13,0.7492954787960953
2025-01-13 16:00:00,128.18,277.41,22.18,129.95,1.07,1.42,20.6,21.17,16,1,13,1.564705264544787
2025-01-13 17:00:00,0.0,0.0,19.02,0.0,1.93,2.36,14.5,20.2,17,1,13,2.600496073468801
2025-01-13 18:00:00,0.0,0.0,17.53,0.0,2.43,2.89,10.4,19.62,18,1,13,3.184505784883405
2025-01-13 19:00:00,0.0,0.0,16.42,0.0,2.65,3.1,11.0,19.07,19,1,13,3.415905859217493
2025-01-13 20:00:00,0.0,0.0,15.65,0.0,2.67,3.13,9.6,18.78,20,1,13,3.4489630126937914
2025-01-13 21:00:00,0.0,0.0,14.81,0.0,2.65,3.13,6.6,18.56,21,1,13,3.4489630126937914
2025-01-13 22:00:00,0.0,0.0,13.74,0.0,2.42,2.83,355.7,18.34,22,1,13,3.118391477930808
2025-01-13 23:00:00,0.0,0.0,12.75,0.0,2.3,2.72,334.5,18.03,23,1,13,2.997181915184381
2025-01-14 00:00:00,0.0,0.0,11.99,0.0,2.92,3.49,313.0,17.53,0,1,14,3.8456488544093714
2025-01-14 01:00:00,0.0,0.0,11.33,0.0,3.41,4.11,309.6,17.05,1,1,14,4.52883002625287
2025-01-14 02:00:00,0.0,0.0,10.78,0.0,3.29,3.97,307.0,16.84,2,1,14,4.374563310030145
2025-01-14 03:00:00,0.0,0.0,10.36,0.0,3.24,3.86,304.8,16.43,3,1,14,4.253353747283717
2025-01-14 04:00:00,0.0,0.0,10.03,0.0,2.75,3.21,310.8,16.44,4,1,14,3.5371154219639203
2025-01-14 05:00:00,0.0,0.0,9.79,0.0,2.53,2.96,311.2,16.45,5,1,14,3.2616391429947673
2025-01-14 06:00:00,4.45,0.74,9.63,4.55,2.35,2.77,303.1,16.44,6,1,14,3.0522771709782117
2025-01-14 07:00:00,113.3,185.9,12.18,120.55,1.91,2.3,290.3,17.33,7,1,14,2.5343817665162045
2025-01-14 08:00:00,305.73,415.23,15.05,325.8,0.74,0.83,285.4,17.86,8,1,14,0.9145812461775868
2025-01-14 09:00:00,477.9,496.76,18.25,511.23,1.65,1.69,265.9,18.78,9,1,14,1.862219645831472
2025-01-14 10:00:00,605.33,513.62,21.54,645.7,2.3,2.3,249.7,19.83,10,1,14,2.5343817665162045
2025-01-14 11:00:00,660.22,470.27,24.27,704.78,2.44,2.54,247.3,20.86,11,1,14,2.7988389943265912
2025-01-14 12:00:00,576.45,204.19,25.54,703.25,0.93,1.03,233.7,21.56,12,1,14,1.1349622693529091
2025-01-14 13:00:00,488.6,125.37,26.21,626.3,1.23,1.35,117.9,21.35,13,1,14,1.4875719064334245
2025-01-14 14:00:00,405.38,315.28,26.02,487.1,0.36,0.37,45.0,21.03,14,1,14,0.4077048928743459
2025-01-14 15:00:00,235.68,175.63,25.63,296.33,2.12,2.3,306.2,20.95,15,1,14,2.5343817665162045
2025-01-14 16:00:00,82.93,40.19,23.22,102.03,3.43,4.3,309.8,20.0,16,1,14,4.738191998269426
2025-01-14 17:00:00,3.2,0.0,20.76,3.6,3.74,4.59,330.4,18.97,17,1,14,5.057744481873643
2025-01-14 18:00:00,0.0,0.0,20.14,0.0,3.8,4.68,346.6,18.82,18,1,14,5.156915942302538
2025-01-14 19:00:00,0.0,0.0,19.68,0.0,3.55,4.37,353.2,18.87,19,1,14,4.8153253563807885
2025-01-14 20:00:00,0.0,0.0,18.79,0.0,2.98,3.66,349.9,19.01,20,1,14,4.0329727241083955
2025-01-14 21:00:00,0.0,0.0,18.09,0.0,2.52,3.1,332.3,19.09,21,1,14,3.415905859217493
2025-01-14 22:00:00,0.0,0.0,17.25,0.0,2.69,3.28,301.8,18.96,22,1,14,3.614248780075283
2025-01-14 23:00:00,0.0,0.0,16.68,0.0,3.45,4.23,289.8,18.5,23,1,14,4.661058640158063
2025-01-15 00:00:00,0.0,0.0,16.38,0.0,3.7,4.53,295.4,18.12,0,1,15,4.991630174921046
2025-01-15 01:00:00,0.0,0.0,15.9,0.0,3.71,4.53,304.3,17.84,1,1,15,4.991630174921046
2025-01-15 02:00:00,0.0,0.0,15.46,0.0,3.44,4.15,315.1,17.78,2,1,15,4.572906230887934
2025-01-15 03:00:00,0.0,0.0,15.22,0.0,3.82,4.65,325.9,17.69,3,1,15,5.12385878882624
2025-01-15 04:00:00,0.0,0.0,14.93,0.0,4.24,5.26,334.8,17.71,4,1,15,5.796020909510972
2025-01-15 05:00:00,0.0,0.0,14.59,0.0,4.51,5.67,344.3,17.68,5,1,15,6.247802007020383
2025-01-15 06:00:00,4.1,0.0,14.58,4.32,4.36,5.46,350.5,17.62,6,1,15,6.0164019326862945
2025-01-15 07:00:00,87.97,40.01,16.32,110.38,3.98,5.06,341.2,18.09,7,1,15,5.575639886335649
2025-01-15 08:00:00,236.5,110.85,18.29,307.5,4.41,5.41,329.8,18.65,8,1,15,5.961306676892463
2025-01-15 09:00:00,385.27,211.29,21.03,492.1,5.18,5.82,321.6,19.03,9,1,15,6.413087774401874
2025-01-15 10:00:00,504.85,231.0,24.06,628.38,5.97,6.52,317.4,19.35,10,1,15,7.184421355515501
2025-01-15 11:00:00,595.4,328.06,26.18,704.47,6.23,6.76,311.9,19.74,11,1,15,7.448878583325888
2025-01-15 12:00:00,632.0,429.05,27.35,703.5,6.73,7.37,308.4,19.98,12,1,15,8.121040704010621
2025-01-15 13:00:00,591.92,564.87,27.78,630.6,6.94,7.68,314.6,20.22,13,1,15,8.46263128993237
2025-01-15 14:00:00,430.23,401.77,27.86,492.02,6.45,7.24,326.4,20.41,14,1,15,7.977793038946661
2025-01-15 15:00:00,275.4,331.35,27.42,305.38,6.5,7.41,330.6,20.52,15,1,15,8.165116908645684
2025-01-15 16:00:00,100.9,131.41,25.18,106.68,5.64,7.1,333.9,20.02,16,1,15,7.823526322723935
2025-01-15 17:00:00,3.85,0.0,22.16,3.9,5.16,6.77,333.6,19.34,17,1,15,7.459897634484654
2025-01-15 18:00:00,0.0,0.0,21.56,0.0,5.3,6.96,331.2,19.23,18,1,15,7.66925960650121
2025-01-15 19:00:00,0.0,0.0,20.8,0.0,5.08,6.61,335.2,19.03,19,1,15,7.283592815944397
2025-01-15 20:00:00,0.0,0.0,19.89,0.0,4.84,6.27,334.3,18.8,20,1,15,6.908945076546348
2025-01-15 21:00:00,0.0,0.0,19.09,0.0,5.2,6.72,328.2,18.42,21,1,15,7.404802378690824
2025-01-15 22:00:00,0.0,0.0,18.22,0.0,5.27,6.81,326.7,18.06,22,1,15,7.503973839119718
2025-01-15 23:00:00,0.0,0.0,17.34,0.0,5.48,7.02,324.3,18.02,23,1,15,7.735373913453806
2025-01-16 00:00:00,0.0,0.0,16.44,0.0,5.38,6.86,320.9,17.9,0,1,16,7.55906909491355
2025-01-16 01:00:00,0.0,0.0,15.74,0.0,6.07,7.59,314.4,17.74,1,1,16,8.363459829503475
2025-01-16 02:00:00,0.0,0.0,15.2,0.0,6.47,7.96,312.6,17.57,2,1,16,8.77116472237782
2025-01-16 03:00:00,0.0,0.0,14.8,0.0,6.5,7.92,311.3,17.34,3,1,16,8.727088517742756
2025-01-16 04:00:00,0.0,0.0,14.66,0.0,7.04,8.43,306.8,17.15,4,1,16,9.289060126839827
2025-01-16 05:00:00,0.0,0.0,14.56,0.0,7.59,9.01,305.9,16.98,5,1,16,9.928165094048262
2025-01-16 06:00:00,4.3,0.0,14.21,4.32,7.97,9.44,307.4,16.77,6,1,16,10.401984293875204
2025-01-16 07:00:00,111.88,167.09,16.25,112.15,8.12,9.31,309.7,17.28,7,1,16,10.258736628811246
2025-01-16 08:00:00,308.65,424.07,18.65,309.3,8.13,8.97,312.3,18.47,8,1,16,9.884088889413198
2025-01-16 09:00:00,495.8,566.76,21.73,496.1,8.67,9.6,316.7,19.95,9,1,16,10.578289112415462
2025-01-16 10:00:00,633.9,641.11,24.81,634.62,8.6,9.96,325.6,21.39,10,1,16,10.974974954131044
2025-01-16 11:00:00,716.17,735.21,27.54,717.05,8.29,9.98,332.0,22.56,11,1,16,10.997013056448575
2025-01-16 12:00:00,716.9,738.73,28.81,717.88,7.53,9.48,338.5,23.48,12,1,16,10.446060498510269
2025-01-16 13:00:00,631.25,659.21,29.43,644.85,6.75,9.0,344.7,23.99,13,1,16,9.917146042889495
2025-01-16 14:00:00,450.1,445.91,29.49,506.62,6.43,8.96,350.1,24.02,14,1,16,9.873069838254432
2025-01-16 15:00:00,276.08,328.72,29.0,318.2,6.73,9.48,353.8,23.93,15,1,16,10.446060498510269
2025-01-16 16:00:00,103.5,123.34,25.87,115.78,6.75,10.15,356.5,23.06,16,1,16,11.184336926147598
2025-01-16 17:00:00,4.22,0.0,22.61,4.38,6.83,10.27,356.1,21.87,17,1,16,11.31656554005279
2025-01-16 18:00:00,0.0,0.0,22.3,0.0,7.01,9.79,353.9,21.24,18,1,16,10.787651084432017
2025-01-16 19:00:00,0.0,0.0,21.88,0.0,7.45,9.55,349.8,20.62,19,1,16,10.523193856621633
2025-01-16 20:00:00,0.0,0.0,21.06,0.0,7.5,9.17,344.7,19.84,20,1,16,10.10446991258852
2025-01-16 21:00:00,0.0,0.0,20.26,0.0,7.53,8.94,338.8,18.98,21,1,16,9.851031735936898
2025-01-16 22:00:00,0.0,0.0,19.58,0.0,7.36,8.72,339.7,18.54,22,1,16,9.608612610444046
2025-01-16 23:00:00,0.0,0.0,18.78,0.0,6.93,8.3,342.9,18.17,23,1,16,9.145812461775868
2025-01-17 00:00:00,0.0,0.0,17.68,0.0,6.17,7.63,347.3,17.67,0,1,17,8.40753603413854
2025-01-17 01:00:00,0.0,0.0,16.65,0.0,5.5,6.95,347.3,17.3,1,1,17,7.658240555342444
2025-01-17 02:00:00,0.0,0.0,16.03,0.0,5.21,6.49,343.8,17.45,2,1,17,7.151364202039203
2025-01-17 03:00:00,0.0,0.0,15.55,0.0,5.19,6.44,339.2,17.46,3,1,17,7.096268946245373
2025-01-17 04:00:00,0.0,0.0,15.03,0.0,5.44,6.74,337.2,17.51,4,1,17,7.426840481008356
2025-01-17 05:00:00,0.0,0.0,14.62,0.0,5.81,7.16,336.8,17.57,5,1,17,7.889640629676532
2025-01-17 06:00:00,4.68,3.23,14.55,4.7,5.78,7.13,334.9,17.41,6,1,17,7.856583476200234
2025-01-17 07:00:00,121.9,271.5,16.78,126.45,6.14,7.01,333.0,17.87,7,1,17,7.724354862295041
2025-01-17 08:00:00,328.55,562.98,19.31,336.38,6.6,7.17,336.4,19.03,8,1,17,7.9006596808352985
2025-01-17 09:00:00,516.47,695.61,22.42,524.58,6.68,7.33,344.4,20.69,9,1,17,8.076964499375556
2025-01-17 10:00:00,653.88,787.67,25.64,659.17,6.87,8.04,347.4,21.99,10,1,17,8.859317131647948
2025-01-17 11:00:00,711.38,726.22,28.8,714.28,7.68,9.2,344.8,22.23,11,1,17,10.137527066064818
2025-01-17 12:00:00,711.88,724.77,30.38,713.65,8.63,10.38,343.3,22.4,12,1,17,11.43777510279922
2025-01-17 13:00:00,641.05,690.64,31.23,641.58,9.1,11.11,344.4,22.98,13,1,17,12.242165837389145
2025-01-17 14:00:00,500.62,598.9,31.49,505.15,9.15,11.39,345.2,23.41,14,1,17,12.550699269834595
2025-01-17 15:00:00,314.23,445.83,31.02,320.27,9.56,11.82,343.3,23.15,15,1,17,13.024518469661539
2025-01-17 16:00:00,114.62,182.71,27.91,118.35,9.76,11.95,341.3,22.0,16,1,17,13.167766134725497
2025-01-17 17:00:00,4.85,0.74,24.55,4.78,9.89,12.0,340.8,20.78,17,1,17,13.222861390519327
2025-01-17 18:00:00,0.0,0.0,23.69,0.0,9.75,11.69,344.0,20.14,18,1,17,12.881270804597579
2025-01-17 19:00:00,0.0,0.0,22.47,0.0,9.19,10.87,345.9,19.54,19,1,17,11.977708609578757
2025-01-17 20:00:00,0.0,0.0,21.12,0.0,8.48,10.0,346.6,18.97,20,1,17,11.019051158766107
2025-01-17 21:00:00,0.0,0.0,19.53,0.0,7.86,9.24,342.2,18.44,21,1,17,10.181603270699883
2025-01-17 22:00:00,0.0,0.0,18.04,0.0,7.41,8.79,340.6,17.96,22,1,17,9.685745968555407
2025-01-17 23:00:00,0.0,0.0,17.01,0.0,6.79,8.08,341.6,17.61,23,1,17,8.903393336283015
2025-01-18 00:00:00,0.0,0.0,16.14,0.0,6.23,7.5,342.2,17.31,0,1,18,8.26428836907458
2025-01-18 01:00:00,0.0,0.0,15.11,0.0,6.19,7.49,344.5,17.02,1,1,18,8.253269317915814
2025-01-18 02:00:00,0.0,0.0,14.49,0.0,6.02,7.34,346.9,16.73,2,1,18,8.087983550534322
2025-01-18 03:00:00,0.0,0.0,14.12,0.0,5.89,7.27,350.6,16.54,3,1,18,8.010850192422959
2025-01-18 04:00:00,0.0,0.0,14.28,0.0,5.56,7.0,354.7,16.36,4,1,18,7.713335811136274
2025-01-18 05:00:00,0.0,0.0,13.76,0.0,5.08,6.44,358.9,16.26,5,1,18,7.096268946245373
2025-01-18 06:00:00,5.03,7.08,13.42,5.05,4.59,5.76,358.0,16.1,6,1,18,6.346973467449277
2025-01-18 07:00:00,132.35,373.3,14.74,133.55,4.66,5.54,353.1,16.63,7,1,18,6.104554341956423
2025-01-18 08:00:00,343.25,611.4,17.27,345.27,5.24,5.61,349.8,17.38,8,1,18,6.181687700067786
2025-01-18 09:00:00,529.42,726.17,20.07,531.9,5.43,5.84,344.2,18.42,9,1,18,6.435125876719406
2025-01-18 10:00:00,664.55,757.69,22.58,666.62,6.16,6.77,339.2,19.68,10,1,18,7.459897634484654
2025-01-18 11:00:00,742.05,797.68,24.74,742.47,6.75,7.71,337.2,20.85,11,1,18,8.495688443408667
2025-01-18 12:00:00,721.72,720.34,26.44,737.97,7.51,8.76,334.9,21.56,12,1,18,9.65268881507911
2025-01-18 13:00:00,611.38,506.77,27.06,659.03,8.38,9.85,331.8,21.94,13,1,18,10.853765391384615
2025-01-18 14:00:00,450.35,410.54,27.0,512.28,9.11,10.7,330.3,21.93,14,1,18,11.790384739879734
2025-01-18 15:00:00,284.5,304.39,26.45,315.7,9.73,11.42,329.7,21.53,15,1,18,12.583756423310893
2025-01-18 16:00:00,106.62,103.71,23.7,111.8,9.84,11.7,327.4,20.55,16,1,18,12.892289855756344
2025-01-18 17:00:00,4.88,0.0,21.63,4.82,9.93,11.95,327.7,19.57,17,1,18,13.167766134725497
2025-01-18 18:00:00,0.0,0.0,21.34,0.0,9.88,11.74,333.9,19.18,18,1,18,12.936366060391409
2025-01-18 19:00:00,0.0,0.0,20.59,0.0,9.26,10.97,340.0,18.69,19,1,18,12.08789912116642
2025-01-18 20:00:00,0.0,0.0,19.4,0.0,8.47,10.05,340.3,18.07,20,1,18,11.074146414559937
2025-01-18 21:00:00,0.0,0.0,18.36,0.0,8.14,9.71,339.8,17.56,21,1,18,10.699498675161891
2025-01-18 22:00:00,0.0,0.0,16.48,0.0,8.07,9.7,340.5,17.19,22,1,18,10.688479624003122
2025-01-18 23:00:00,0.0,0.0,15.45,0.0,8.12,9.79,340.6,16.87,23,1,18,10.787651084432017
2025-01-19 00:00:00,0.0,0.0,14.58,0.0,8.26,9.96,339.5,16.56,0,1,19,10.974974954131044
2025-01-19 01:00:00,0.0,0.0,14.02,0.0,8.02,9.68,340.6,16.21,1,1,19,10.666441521685591
2025-01-19 02:00:00,0.0,0.0,13.55,0.0,8.22,9.83,342.7,16.09,2,1,19,10.831727289067082
2025-01-19 03:00:00,0.0,0.0,12.82,0.0,8.18,9.77,343.6,15.96,3,1,19,10.765612982114487
2025-01-19 04:00:00,0.0,0.0,12.17,0.0,8.01,9.56,344.7,15.9,4,1,19,10.534212907780399
2025-01-19 05:00:00,0.0,0.0,11.7,0.0,7.9,9.48,345.2,15.91,5,1,19,10.446060498510269
2025-01-19 06:00:00,4.53,1.7,11.49,4.53,7.63,9.29,346.2,15.88,6,1,19,10.236698526493711
2025-01-19 07:00:00,122.82,269.65,13.28,122.97,7.49,8.69,344.6,16.58,7,1,19,9.575555456967747
2025-01-19 08:00:00,332.2,552.73,15.87,332.58,7.98,8.83,340.8,17.77,8,1,19,9.729822173190472
2025-01-19 09:00:00,525.28,697.13,18.55,525.8,8.42,9.29,337.5,19.02,9,1,19,10.236698526493711
2025-01-19 10:00:00,668.0,771.56,21.12,668.42,8.85,9.85,333.8,20.18,10,1,19,10.853765391384615
2025-01-19 11:00:00,750.0,843.85,23.39,750.8,9.59,10.8,328.9,20.96,11,1,19,11.900575251467396
2025-01-19 12:00:00,749.72,838.1,25.08,749.75,10.09,11.45,327.1,21.28,12,1,19,12.616813576787191
2025-01-19 13:00:00,646.12,695.5,26.14,675.6,10.4,11.9,324.5,21.37,13,1,19,13.112670878931667
2025-01-19 14:00:00,472.05,513.39,26.48,534.3,10.6,12.22,321.8,20.93,14,1,19,13.465280516012182
2025-01-19 15:00:00,308.23,443.57,25.98,341.58,10.81,12.49,319.5,20.36,15,1,19,13.762794897298868
2025-01-19 16:00:00,122.18,228.31,23.74,129.45,10.8,12.6,318.7,19.69,16,1,19,13.884004460045293
2025-01-19 17:00:00,5.43,1.25,20.81,5.47,10.54,12.39,319.5,19.01,17,1,19,13.652604385711207
2025-01-19 18:00:00,0.0,0.0,19.64,0.0,9.78,11.5,323.6,18.64,18,1,19,12.671908832581023
2025-01-19 19:00:00,0.0,0.0,18.22,0.0,9.06,10.75,328.6,18.26,19,1,19,11.845479995673564
2025-01-19 20:00:00,0.0,0.0,17.46,0.0,8.2,9.88,332.2,17.78,20,1,19,10.886822544860914
2025-01-19 21:00:00,0.0,0.0,16.49,0.0,7.46,9.12,333.2,17.19,21,1,19,10.049374656794688
2025-01-19 22:00:00,0.0,0.0,15.77,0.0,6.95,8.67,334.1,16.77,22,1,19,9.553517354650214
2025-01-19 23:00:00,0.0,0.0,15.29,0.0,6.8,8.51,334.8,16.47,23,1,19,9.377212536109957
2025-01-20 00:00:00,0.0,0.0,14.66,0.0,6.95,8.64,333.6,16.22,0,1,20,9.520460201173917
2025-01-20 01:00:00,0.0,0.0,14.23,0.0,7.26,8.95,332.8,16.04,1,1,20,9.862050787095665
2025-01-20 02:00:00,0.0,0.0,14.22,0.0,7.56,9.23,331.6,15.93,2,1,20,10.170584219541118
2025-01-20 03:00:00,0.0,0.0,14.27,0.0,7.79,9.46,330.4,15.85,3,1,20,10.424022396192738
2025-01-20 04:00:00,0.0,0.0,14.19,0.0,7.8,9.45,328.8,15.76,4,1,20,10.41300334503397
2025-01-20 05:00:00,0.0,0.0,13.78,0.0,7.73,9.34,326.7,15.61,5,1,20,10.291793782287543
2025-01-20 06:00:00,4.78,2.91,12.87,4.78,7.59,9.13,324.5,15.48,6,1,20,10.060393707953455
2025-01-20 07:00:00,126.28,298.1,14.71,128.5,7.8,8.89,321.2,16.24,7,1,20,9.79593648014307
2025-01-20 08:00:00,334.62,563.09,17.13,341.83,7.96,8.68,319.0,17.5,8,1,20,9.56453640580898
2025-01-20 09:00:00,523.45,695.76,19.05,534.3,7.89,8.53,319.6,18.98,9,1,20,9.399250638427489
2025-01-20 10:00:00,624.6,671.53,21.14,674.9,7.94,8.66,320.4,20.28,10,1,20,9.542498303491449
2025-01-20 11:00:00,654.03,441.42,24.07,743.75,7.82,8.74,322.3,21.38,11,1,20,9.630650712761577
